index,case name,i_h2i_rate,i_pci_rate,i_wpi_rate,i_ngi_rate,i_o2_volfract,i_ng_temp,i_h2_temp,i_hbtemp,i_wind_rt,i_blastH2O,i_BdnH2O,i_sgi_rate,i_sgtemp,i_sgi_H2COratio,i_sgi_ReProRatio,o_tuy_velo,o_tuy_temp,o_burn,o_delp,o_co_vf,o_co2_vf,o_h2_vf,o_n2_vf,o_co_util,o_h2_util,o_tgt,o_coke_rt,o_hmt,o_co2_sollos,o_h2o_sollos,o_feo_sollos,o_hm_rt,o_mw_rt,o_wf_rt,o_hm_h2share,o_mw_h2share,o_wf_h2share,o_prod_rt,o_fta
959,H2-20_PCI-0_WPI-0_NG-0_O2-27_NGT-0_H2T-300_HBT-1200_WR-160_MHB-5.7_BM-1_SGI-0_SGT-0_SGC_0 ,20,0,0,0,27,0,300,1200,160,5.7,1,0,0,0,0,0,0,0,6.32E+04,2.29E-01,2.55E-01,7.25E-02,4.43E-01,5.26E+01,4.81E+01,1.06E+02,4.52E+02,8.89E+02,2.57E+01,1.54E+01,4.69E+01,2.13E+02,4.60E+02,1.25E+03,2.53E+01,1.34E+01,4.39E+01,7.06E+03,2.22E+03
960,H2-20_PCI-0_WPI-0_NG-0_O2-27_NGT-0_H2T-300_HBT-1480_WR-160_MHB-5.7_BM-1_SGI-0_SGT-0_SGC_0 ,20,0,0,0,27,0,300,1480,160,5.7,1,0,0,0,0,0,0,0,6.29E+04,2.30E-01,2.54E-01,7.26E-02,4.43E-01,5.25E+01,4.81E+01,1.05E+02,4.53E+02,1.24E+03,2.66E+01,1.61E+01,4.53E+01,2.12E+02,4.59E+02,1.25E+03,2.54E+01,1.35E+01,4.44E+01,7.06E+03,2.43E+03
961,H2-0_PCI-41_WPI-0_NG-0_O2-21_NGT-300_H2T-0_HBT-1600_WR-195_MHB-5.7_BM-5_SGI-0_SGT-0_SGC_0 ,0,41,0,0,21,0,0,1600,195,5.7,5,0,0,0,0,0,0,0,9.82E+04,2.03E-01,2.45E-01,1.78E-02,5.34E-01,5.46E+01,4.80E+01,1.06E+02,4.30E+02,1.68E+03,3.57E+01,5.61E+00,6.18E+01,2.13E+02,4.60E+02,1.30E+03,7.40E+00,5.13E+00,2.35E+01,7.06E+03,2.21E+03
962,H2-0_PCI-60_WPI-0_NG-40_O2-27_NGT-300_H2T-0_HBT-1480_WR-160_MHB-5.7_BM-1_SGI-0_SGT-0_SGC_0 ,0,60,0,40,27,300,0,1480,160,5.7,1,0,0,0,0,0,0,0,7.85E+04,2.37E-01,2.61E-01,5.41E-02,4.49E-01,5.24E+01,4.62E+01,1.24E+02,3.94E+02,1.32E+03,2.71E+01,1.19E+01,5.38E+01,2.13E+02,4.60E+02,1.27E+03,2.09E+01,9.08E+00,3.90E+01,7.06E+03,2.48E+03
963,H2-20_PCI-0_WPI-0_NG-0_O2-27_NGT-0_H2T-300_HBT-1600_WR-160_MHB-5.7_BM-1_SGI-0_SGT-0_SGC_0 ,20,0,0,0,27,0,300,1600,160,5.7,1,0,0,0,0,0,0,0,6.28E+04,2.29E-01,2.55E-01,7.28E-02,4.43E-01,5.27E+01,4.81E+01,1.06E+02,4.52E+02,1.39E+03,2.57E+01,1.56E+01,4.61E+01,2.13E+02,4.60E+02,1.26E+03,2.57E+01,1.31E+01,4.42E+01,7.06E+03,2.51E+03
964,H2-20_PCI-0_WPI-0_NG-0_O2-27_NGT-0_H2T-600_HBT-1600_WR-160_MHB-5.7_BM-3_SGI-0_SGT-0_SGC_0 ,20,0,0,0,27,0,600,1600,160,5.7,3,0,0,0,0,0,0,0,5.66E+04,2.28E-01,2.54E-01,7.36E-02,4.45E-01,5.27E+01,4.76E+01,7.20E+01,4.48E+02,1.48E+03,2.41E+01,1.49E+01,4.56E+01,2.13E+02,4.61E+02,1.29E+03,2.57E+01,1.35E+01,4.55E+01,7.07E+03,2.60E+03
965,H2-20_PCI-0_WPI-0_NG-0_O2-30_NGT-0_H2T-300_HBT-1600_WR-160_MHB-5.7_BM-5_SGI-0_SGT-0_SGC_0 ,20,0,0,0,30,0,300,1600,160,5.7,5,0,0,0,0,0,0,0,5.12E+04,2.52E-01,2.56E-01,7.00E-02,4.22E-01,5.04E+01,4.94E+01,4.47E+01,4.77E+02,1.67E+03,2.17E+01,1.21E+01,4.81E+01,2.13E+02,4.61E+02,1.27E+03,2.16E+01,1.61E+01,4.35E+01,7.07E+03,2.51E+03
966,H2-20_PCI-0_WPI-0_NG-0_O2-30_NGT-0_H2T-600_HBT-1200_WR-160_MHB-5.7_BM-1_SGI-0_SGT-0_SGC_0 ,20,0,0,0,30,0,600,1200,160,5.7,1,0,0,0,0,0,0,0,6.86E+04,2.50E-01,2.56E-01,7.44E-02,4.20E-01,5.05E+01,4.65E+01,1.03E+02,4.77E+02,1.27E+03,2.14E+01,1.24E+01,4.82E+01,2.13E+02,4.60E+02,1.27E+03,2.50E+01,1.30E+01,4.34E+01,7.07E+03,2.30E+03
967,H2-0_PCI-0_WPI-0_NG-90_O2-24_NGT-700_H2T-0_HBT-1448_WR-160_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,0,0,0,90,24,700,0,1448,160,5.7,7,0,0,0,0,0,0,0,5.69E+04,2.28E-01,2.32E-01,7.68E-02,4.63E-01,5.04E+01,4.96E+01,4.67E+01,3.73E+02,7.81E+02,2.23E+01,1.56E+01,5.82E+01,2.13E+02,4.61E+02,1.27E+03,2.49E+01,1.94E+01,5.25E+01,7.07E+03,2.27E+03
968,H2-10_PCI-0_WPI-0_NG-0_O2-21_NGT-300_H2T-0_HBT-1448_WR-195_MHB-0_BM-7_SGI-0_SGT-0_SGC_0 ,10,0,0,0,21,0,300,1448,195,0,7,0,0,0,0,0,0,0,8.84E+04,2.10E-01,2.26E-01,3.91E-02,5.25E-01,5.19E+01,4.72E+01,7.08E+01,4.54E+02,1.27E+03,3.02E+01,1.08E+01,6.02E+01,2.13E+02,4.61E+02,1.31E+03,1.54E+01,1.07E+01,3.88E+01,7.07E+03,2.35E+03
969,H2-0_PCI-0_WPI-0_NG-0_O2-21_NGT-0_H2T-0_HBT-1448_WR-195_HBM_23.0_BM-7_SGI-180_SGT-1504_SGC_1,0,0,0,0,21,0,0,1448,195,23,7,180,1504,3.976,4.344,0,0,0,98760.83,0.233998,0.2347655,6.09E-02,0.4703847,50.08186,45.48555,108.963,448.3963,1914.544,22.03187,12.5653,4.02E+01,213.7702,461.2119,1244.521,24.04629,12.41235,42.33652,7075.942,2258.326
970,H2-0_PCI-41_WPI-0_NG-0_O2-21_NGT-300_H2T-0_HBT-1600_WR-195_MHB-5.7_BM-3_SGI-0_SGT-0_SGC_0 ,0,41,0,0,21,0,0,1600,195,5.7,3,0,0,0,0,0,0,0,1.00E+05,2.02E-01,2.46E-01,1.78E-02,5.34E-01,5.49E+01,4.79E+01,1.42E+02,4.28E+02,1.68E+03,3.51E+01,5.54E+00,6.20E+01,2.14E+02,4.61E+02,1.31E+03,7.49E+00,4.90E+00,2.34E+01,7.08E+03,2.21E+03
971,H2-20_PCI-0_WPI-0_NG-0_O2-30_NGT-0_H2T-600_HBT-1480_WR-160_MHB-5.7_BM-1_SGI-0_SGT-0_SGC_0 ,20,0,0,0,30,0,600,1480,160,5.7,1,0,0,0,0,0,0,0,6.89E+04,2.50E-01,2.56E-01,7.41E-02,4.20E-01,5.06E+01,4.68E+01,1.03E+02,4.76E+02,1.61E+03,2.15E+01,1.26E+01,4.80E+01,2.13E+02,4.61E+02,1.27E+03,2.50E+01,1.31E+01,4.37E+01,7.08E+03,2.51E+03
972,H2-30_PCI-0_WPI-0_NG-0_O2-21_NGT-0_H2T-600_HBT-1600_WR-160_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,30,0,0,0,21,0,600,1600,160,5.7,7,0,0,0,0,0,0,0,5.25E+04,2.08E-01,2.13E-01,9.77E-02,4.81E-01,5.07E+01,5.13E+01,4.40E+01,3.97E+02,5.25E+02,2.27E+01,2.28E+01,4.93E+01,2.14E+02,4.62E+02,1.24E+03,3.13E+01,2.56E+01,5.76E+01,7.08E+03,2.29E+03
973,H2-20_PCI-0_WPI-0_NG-0_O2-30_NGT-0_H2T-300_HBT-1200_WR-160_MHB-5.7_BM-1_SGI-0_SGT-0_SGC_0 ,20,0,0,0,30,0,300,1200,160,5.7,1,0,0,0,0,0,0,0,6.83E+04,2.49E-01,2.58E-01,7.36E-02,4.19E-01,5.08E+01,4.68E+01,1.03E+02,4.76E+02,1.20E+03,2.14E+01,1.22E+01,4.89E+01,2.14E+02,4.62E+02,1.27E+03,2.47E+01,1.30E+01,4.30E+01,7.09E+03,2.22E+03
974,H2-0_PCI-41_WPI-0_NG-0_O2-27_NGT-300_H2T-0_HBT-1600_WR-195_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,0,41,0,0,27,0,0,1600,195,5.7,7,0,0,0,0,0,0,0,9.54E+04,2.58E-01,2.47E-01,1.79E-02,4.77E-01,4.89E+01,4.46E+01,6.97E+01,4.98E+02,2.32E+03,3.31E+01,4.42E+00,5.99E+01,2.14E+02,4.62E+02,1.31E+03,6.10E+00,5.08E+00,2.01E+01,7.09E+03,2.42E+03
975,H2-0_PCI-125_WPI-0_NG-0_O2-27_NGT-300_H2T-0_HBT-1480_WR-160_MHB-5.7_BM-5_SGI-0_SGT-0_SGC_0 ,0,125,0,0,27,0,0,1480,160,5.7,5,0,0,0,0,0,0,0,6.65E+04,2.30E-01,2.79E-01,3.26E-02,4.58E-01,5.49E+01,4.95E+01,5.80E+01,3.76E+02,1.47E+03,3.03E+01,8.65E+00,5.35E+01,2.14E+02,4.61E+02,1.31E+03,1.33E+01,7.13E+00,3.23E+01,7.09E+03,2.25E+03
976,H2-20_PCI-0_WPI-0_NG-70_O2-24_NGT-300_H2T-300_HBT-1480_WR-195_MHB-5.7_BM-5_SGI-0_SGT-0_SGC_0 ,20,0,0,70,24,300,300,1480,195,5.7,5,0,0,0,0,0,0,0,1.16E+05,2.02E-01,2.06E-01,1.17E-01,4.75E-01,5.06E+01,4.41E+01,1.53E+02,4.03E+02,1.26E+03,1.45E+01,1.73E+01,3.11E+01,2.14E+02,4.62E+02,1.25E+03,4.29E+01,1.87E+01,5.80E+01,7.09E+03,2.03E+03
977,H2-0_PCI-150_WPI-0_NG-0_O2-27_NGT-300_H2T-0_HBT-1480_WR-160_MHB-5.7_BM-5_SGI-0_SGT-0_SGC_0 ,0,150,0,0,27,0,0,1480,160,5.7,5,0,0,0,0,0,0,0,8.19E+04,2.39E-01,2.69E-01,3.87E-02,4.54E-01,5.30E+01,4.66E+01,7.06E+01,3.62E+02,1.38E+03,2.87E+01,9.44E+00,5.69E+01,2.14E+02,4.63E+02,1.30E+03,1.55E+01,7.62E+00,3.45E+01,7.09E+03,2.23E+03
978,H2-0_PCI-0_WPI-0_NG-41_O2-27_NGT-300_H2T-0_HBT-1480_WR-195_MHB-5.7_BM-3_SGI-0_SGT-0_SGC_0 ,0,0,0,41,27,300,0,1480,195,5.7,3,0,0,0,0,0,0,0,9.94E+04,2.40E-01,2.46E-01,4.01E-02,4.74E-01,5.07E+01,4.54E+01,1.41E+02,4.84E+02,2.07E+03,2.73E+01,9.45E+00,4.70E+01,2.14E+02,4.62E+02,1.29E+03,1.58E+01,8.49E+00,3.36E+01,7.09E+03,2.50E+03
979,H2-20_PCI-0_WPI-0_NG-0_O2-30_NGT-0_H2T-300_HBT-1480_WR-160_MHB-5.7_BM-5_SGI-0_SGT-0_SGC_0 ,20,0,0,0,30,0,300,1480,160,5.7,5,0,0,0,0,0,0,0,5.09E+04,2.52E-01,2.57E-01,6.97E-02,4.21E-01,5.05E+01,4.95E+01,4.48E+01,4.76E+02,1.50E+03,2.26E+01,1.21E+01,4.80E+01,2.14E+02,4.63E+02,1.28E+03,2.13E+01,1.60E+01,4.30E+01,7.09E+03,2.43E+03
980,H2-0_PCI-80_WPI-0_NG-20_O2-30_NGT-300_H2T-0_HBT-1480_WR-160_MHB-5.7_BM-1_SGI-0_SGT-0_SGC_0 ,0,80,0,20,30,300,0,1480,160,5.7,1,0,0,0,0,0,0,0,7.51E+04,2.50E-01,2.78E-01,4.12E-02,4.31E-01,5.26E+01,4.73E+01,1.14E+02,4.18E+02,1.73E+03,2.77E+01,9.28E+00,5.08E+01,2.14E+02,4.62E+02,1.28E+03,1.63E+01,7.33E+00,3.26E+01,7.09E+03,2.76E+03
981,H2-10_PCI-0_WPI-0_NG-60_O2-24_NGT-300_H2T-0_HBT-1200_WR-160_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,10,0,0,60,24,300,300,1200,160,5.7,7,0,0,0,0,0,0,0,5.62E+04,2.28E-01,2.28E-01,8.43E-02,4.60E-01,5.00E+01,4.97E+01,4.52E+01,3.89E+02,3.17E+02,2.23E+01,1.67E+01,5.63E+01,2.14E+02,4.63E+02,1.26E+03,2.65E+01,2.14E+01,5.33E+01,7.10E+03,2.03E+03
982,H2-10_PCI-0_WPI-0_NG-60_O2-24_NGT-300_H2T-300_HBT-1200_WR-160_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,10,0,0,60,24,300,300,1200,160,5.7,7,0,0,0,0,0,0,0,5.62E+04,2.28E-01,2.28E-01,8.43E-02,4.60E-01,5.00E+01,4.97E+01,4.52E+01,3.89E+02,3.17E+02,2.23E+01,1.67E+01,5.63E+01,2.14E+02,4.63E+02,1.26E+03,2.65E+01,2.14E+01,5.33E+01,7.10E+03,2.03E+03
983,H2-0_PCI-125_WPI-0_NG-0_O2-30_NGT-300_H2T-0_HBT-1600_WR-160_MHB-5.7_BM-3_SGI-0_SGT-0_SGC_0 ,0,125,0,0,30,0,0,1600,160,5.7,3,0,0,0,0,0,0,0,7.91E+04,2.53E-01,2.80E-01,3.46E-02,4.32E-01,5.25E+01,4.60E+01,8.61E+01,4.04E+02,1.90E+03,2.72E+01,7.50E+00,5.51E+01,2.14E+02,4.63E+02,1.29E+03,1.35E+01,6.14E+00,2.91E+01,7.10E+03,2.40E+03
984,H2-0_PCI-125_WPI-0_NG-0_O2-27_NGT-300_H2T-0_HBT-1600_WR-160_MHB-5.7_BM-5_SGI-0_SGT-0_SGC_0 ,0,125,0,0,27,0,0,1600,160,5.7,5,0,0,0,0,0,0,0,6.51E+04,2.30E-01,2.80E-01,3.24E-02,4.58E-01,5.49E+01,4.98E+01,5.71E+01,3.75E+02,1.62E+03,2.96E+01,8.43E+00,5.43E+01,2.14E+02,4.62E+02,1.31E+03,1.33E+01,7.13E+00,3.25E+01,7.10E+03,2.30E+03
985,H2-10_PCI-0_WPI-0_NG-0_O2-21_NGT-0_H2T-600_HBT-1600_WR-195_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,10,0,0,0,21,0,600,1600,195,5.7,7,0,0,0,0,0,0,0,8.76E+04,2.09E-01,2.28E-01,3.86E-02,5.25E-01,5.22E+01,4.80E+01,6.91E+01,4.52E+02,1.53E+03,3.14E+01,1.14E+01,5.78E+01,2.14E+02,4.63E+02,1.32E+03,1.56E+01,1.08E+01,3.93E+01,7.11E+03,2.44E+03
986,H2-20_PCI-0_WPI-0_NG-70_O2-24_NGT-300_H2T-300_HBT-1480_WR-195_MHB-5.7_BM-1_SGI-0_SGT-0_SGC_0 ,20,0,0,70,24,300,300,1480,195,5.7,1,0,0,0,0,0,0,0,1.13E+05,2.03E-01,2.06E-01,1.17E-01,4.74E-01,5.03E+01,4.38E+01,2.14E+02,4.03E+02,1.25E+03,1.38E+01,1.68E+01,3.32E+01,2.15E+02,4.63E+02,1.27E+03,4.28E+01,1.85E+01,5.87E+01,7.11E+03,2.03E+03
987,H2-0_PCI-0_WPI-38_NG-0_O2-27_NGT-0_H2T-0_HBT-1448_WR-195_HBM_23.0_BM-7_SGI-0_SGT-0_SGC_0,0,0,38,0,27,0,0,1448,195,23,7,0,0,0,0,0,0,0,79787.8,0.2469537,0.259689,3.84E-02,0.4549186,51.25684,46.98121,64.91193,501.9391,2017.366,28.29033,9.351778,4.16E+01,214.7977,463.6526,1258.912,15.06588,8.94688,32.84723,7107.271,2459.814
988,H2-0_PCI-30_WPI-0_NG-20_O2-21_NGT-300_H2T-0_HBT-1480_WR-195_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,0,30,0,20,21,300,0,1480,195,5.7,7,0,0,0,0,0,0,0,1.00E+05,2.11E-01,2.32E-01,2.94E-02,5.28E-01,5.23E+01,4.75E+01,8.71E+01,4.23E+02,1.33E+03,3.27E+01,8.87E+00,6.19E+01,2.14E+02,4.63E+02,1.31E+03,1.21E+01,8.76E+00,3.41E+01,7.11E+03,2.37E+03
989,H2-0_PCI-0_WPI-0_NG-41_O2-27_NGT-300_H2T-0_HBT-1480_WR-195_MHB-5.7_BM-5_SGI-0_SGT-0_SGC_0 ,0,0,0,41,27,300,0,1480,195,5.7,5,0,0,0,0,0,0,0,9.58E+04,2.38E-01,2.48E-01,3.99E-02,4.74E-01,5.10E+01,4.56E+01,1.04E+02,4.82E+02,2.07E+03,2.72E+01,9.41E+00,4.65E+01,2.15E+02,4.64E+02,1.30E+03,1.57E+01,8.69E+00,3.37E+01,7.11E+03,2.50E+03
990,H2-10_PCI-0_WPI-0_NG-60_O2-21_NGT-300_H2T-300_HBT-1480_WR-160_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,10,0,0,60,21,300,300,1480,160,5.7,7,0,0,0,0,0,0,0,5.33E+04,2.07E-01,2.24E-01,8.23E-02,4.87E-01,5.20E+01,5.16E+01,4.45E+01,3.61E+02,3.69E+02,2.23E+01,1.80E+01,5.81E+01,2.15E+02,4.64E+02,1.27E+03,2.77E+01,2.20E+01,5.54E+01,7.11E+03,2.08E+03
991,H2-0_PCI-0_WPI-0_NG-120_O2-30_NGT-300_H2T-0_HBT-1480_WR-160_MHB-5.7_BM-1_SGI-0_SGT-0_SGC_0 ,0,0,0,120,30,300,0,1480,160,5.7,1,0,0,0,0,0,0,0,1.07E+05,2.20E-01,2.61E-01,9.79E-02,4.21E-01,5.42E+01,4.91E+01,1.34E+02,3.74E+02,1.53E+03,1.82E+01,1.70E+01,2.39E+01,2.14E+02,4.64E+02,1.30E+03,3.61E+01,1.46E+01,5.58E+01,7.12E+03,2.15E+03
992,H2-0_PCI-150_WPI-0_NG-0_O2-30_NGT-300_H2T-0_HBT-1600_WR-160_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,0,150,0,0,30,0,0,1600,160,5.7,7,0,0,0,0,0,0,0,6.06E+04,2.65E-01,2.70E-01,3.50E-02,4.30E-01,5.06E+01,5.18E+01,4.46E+01,3.90E+02,1.75E+03,2.76E+01,8.12E+00,5.73E+01,2.15E+02,4.64E+02,1.30E+03,1.21E+01,1.00E+01,3.42E+01,7.12E+03,2.37E+03
993,H2-30_PCI-0_WPI-0_NG-0_O2-24_NGT-0_H2T-1200_HBT-1480_WR-160_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,30,0,0,0,24,0,1200,1480,160,5.7,7,0,0,0,0,0,0,0,5.25E+04,2.25E-01,2.20E-01,9.79E-02,4.57E-01,4.94E+01,5.08E+01,4.17E+01,4.21E+02,8.84E+02,2.18E+01,2.07E+01,4.71E+01,2.15E+02,4.65E+02,1.25E+03,3.01E+01,2.50E+01,5.62E+01,7.12E+03,2.49E+03
994,H2-10_PCI-0_WPI-0_NG-0_O2-21_NGT-0_H2T-300_HBT-1600_WR-195_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,10,0,0,0,21,0,300,1600,195,5.7,7,0,0,0,0,0,0,0,8.66E+04,2.08E-01,2.29E-01,3.87E-02,5.25E-01,5.24E+01,4.78E+01,6.87E+01,4.51E+02,1.49E+03,3.07E+01,1.10E+01,5.88E+01,2.15E+02,4.64E+02,1.32E+03,1.55E+01,1.07E+01,3.90E+01,7.12E+03,2.42E+03
995,H2-30_PCI-0_WPI-0_NG-0_O2-21_NGT-0_H2T-300_HBT-1480_WR-160_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,30,0,0,0,21,0,300,1480,160,5.7,7,0,0,0,0,0,0,0,4.91E+04,2.07E-01,2.15E-01,9.66E-02,4.81E-01,5.09E+01,5.13E+01,4.64E+01,3.95E+02,2.81E+02,2.21E+01,2.04E+01,5.20E+01,2.15E+02,4.65E+02,1.27E+03,3.04E+01,2.56E+01,5.70E+01,7.12E+03,2.07E+03
996,H2-0_PCI-0_WPI-0_NG-120_O2-30_NGT-300_H2T-0_HBT-1600_WR-160_MHB-5.7_BM-5_SGI-0_SGT-0_SGC_0 ,0,0,0,120,30,300,0,1600,160,5.7,5,0,0,0,0,0,0,0,1.04E+05,2.24E-01,2.56E-01,9.92E-02,4.20E-01,5.33E+01,4.81E+01,7.57E+01,3.73E+02,1.66E+03,1.97E+01,1.79E+01,2.10E+01,2.15E+02,4.65E+02,1.34E+03,3.55E+01,1.52E+01,5.68E+01,7.12E+03,2.21E+03
997,H2-0_PCI-60_WPI-0_NG-40_O2-27_NGT-300_H2T-0_HBT-1480_WR-160_MHB-5.7_BM-5_SGI-0_SGT-0_SGC_0 ,0,60,0,40,27,300,0,1480,160,5.7,5,0,0,0,0,0,0,0,6.25E+04,2.28E-01,2.69E-01,5.13E-02,4.51E-01,5.41E+01,4.87E+01,5.70E+01,3.88E+02,1.33E+03,2.67E+01,1.16E+01,5.16E+01,2.15E+02,4.64E+02,1.30E+03,1.92E+01,1.04E+01,3.95E+01,7.13E+03,2.48E+03
998,H2-0_PCI-41_WPI-0_NG-0_O2-21_NGT-300_H2T-0_HBT-1600_WR-195_MHB-5.7_BM-1_SGI-0_SGT-0_SGC_0 ,0,41,0,0,21,0,0,1600,195,5.7,1,0,0,0,0,0,0,0,1.01E+05,2.01E-01,2.48E-01,1.77E-02,5.34E-01,5.52E+01,4.81E+01,1.76E+02,4.27E+02,1.67E+03,3.76E+01,5.94E+00,5.93E+01,2.15E+02,4.65E+02,1.32E+03,7.56E+00,4.78E+00,2.33E+01,7.13E+03,2.21E+03
999,H2-0_PCI-40_WPI-0_NG-60_O2-27_NGT-300_H2T-0_HBT-1480_WR-160_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,0,40,0,60,27,300,0,1480,160,5.7,7,0,0,0,0,0,0,0,5.38E+04,2.45E-01,2.50E-01,5.88E-02,4.46E-01,5.05E+01,5.16E+01,4.28E+01,3.92E+02,1.14E+03,2.63E+01,1.30E+01,5.30E+01,2.15E+02,4.65E+02,1.29E+03,1.92E+01,1.62E+01,4.46E+01,7.13E+03,2.34E+03
1000,H2-20_PCI-0_WPI-0_NG-0_O2-30_NGT-0_H2T-300_HBT-1480_WR-160_MHB-5.7_BM-1_SGI-0_SGT-0_SGC_0 ,20,0,0,0,30,0,300,1480,160,5.7,1,0,0,0,0,0,0,0,6.81E+04,2.47E-01,2.60E-01,7.32E-02,4.20E-01,5.13E+01,4.72E+01,1.02E+02,4.74E+02,1.54E+03,2.25E+01,1.26E+01,4.67E+01,2.15E+02,4.64E+02,1.28E+03,2.46E+01,1.30E+01,4.30E+01,7.13E+03,2.43E+03
1001,H2-0_PCI-0_WPI-0_NG-90_O2-24_NGT-500_H2T-0_HBT-1600_WR-160_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,0,0,0,90,24,500,0,1600,160,5.7,7,0,0,0,0,0,0,0,5.63E+04,2.26E-01,2.36E-01,7.39E-02,4.64E-01,5.10E+01,5.15E+01,4.30E+01,3.71E+02,9.09E+02,2.38E+01,1.67E+01,5.50E+01,2.15E+02,4.65E+02,1.27E+03,2.48E+01,1.97E+01,5.16E+01,7.13E+03,2.37E+03
1002,H2-0_PCI-150_WPI-0_NG-0_O2-30_NGT-300_H2T-0_HBT-1480_WR-160_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,0,150,0,0,30,0,0,1480,160,5.7,7,0,0,0,0,0,0,0,6.10E+04,2.65E-01,2.71E-01,3.50E-02,4.30E-01,5.06E+01,5.18E+01,4.43E+01,3.90E+02,1.61E+03,2.83E+01,8.30E+00,5.63E+01,2.14E+02,4.63E+02,1.30E+03,1.21E+01,1.00E+01,3.41E+01,7.13E+03,2.32E+03
1003,H2-10_PCI-0_WPI-0_NG-0_O2-21_NGT-0_H2T-900_HBT-1480_WR-195_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,10,0,0,0,21,0,900,1480,195,5.7,7,0,0,0,0,0,0,0,8.76E+04,2.06E-01,2.30E-01,3.83E-02,5.25E-01,5.28E+01,4.85E+01,7.11E+01,4.49E+02,1.38E+03,3.21E+01,1.19E+01,5.56E+01,2.15E+02,4.65E+02,1.33E+03,1.60E+01,1.07E+01,3.95E+01,7.13E+03,2.36E+03
1004,H2-0_PCI-0_WPI-0_NG-90_O2-24_NGT-500_H2T-0_HBT-1200_WR-160_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,0,0,0,90,24,500,0,1200,160,5.7,7,0,0,0,0,0,0,0,5.57E+04,2.27E-01,2.35E-01,7.41E-02,4.64E-01,5.09E+01,5.15E+01,4.30E+01,3.71E+02,4.15E+02,2.37E+01,1.67E+01,5.51E+01,2.15E+02,4.65E+02,1.27E+03,2.48E+01,1.97E+01,5.19E+01,7.14E+03,2.10E+03
1005,H2-0_PCI-0_WPI-0_NG-90_O2-24_NGT-700_H2T-0_HBT-1200_WR-160_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,0,0,0,90,24,700,0,1200,160,5.7,7,0,0,0,0,0,0,0,5.63E+04,2.26E-01,2.36E-01,7.40E-02,4.64E-01,5.10E+01,5.16E+01,4.33E+01,3.71E+02,4.62E+02,2.40E+01,1.69E+01,5.49E+01,2.15E+02,4.65E+02,1.27E+03,2.48E+01,1.97E+01,5.19E+01,7.14E+03,2.11E+03
1006,H2-0_PCI-0_WPI-0_NG-80_O2-21_NGT-300_H2T-0_HBT-1480_WR-230_MHB-5.7_BM-3_SGI-0_SGT-0_SGC_0 ,0,0,0,80,21,300,0,1480,230,5.7,3,0,0,0,0,0,0,0,1.36E+05,2.15E-01,1.93E-01,6.17E-02,5.30E-01,4.73E+01,4.40E+01,2.24E+02,4.35E+02,1.62E+03,2.68E+01,1.59E+01,4.54E+01,2.16E+02,4.66E+02,1.32E+03,2.24E+01,1.53E+01,4.92E+01,7.14E+03,2.11E+03
1007,H2-30_PCI-0_WPI-0_NG-0_O2-24_NGT-0_H2T-1200_HBT-1200_WR-160_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,30,0,0,0,24,0,1200,1200,160,5.7,7,0,0,0,0,0,0,0,5.31E+04,2.25E-01,2.20E-01,9.84E-02,4.56E-01,4.94E+01,5.05E+01,4.20E+01,4.20E+02,5.33E+02,2.28E+01,2.15E+01,4.57E+01,2.16E+02,4.66E+02,1.26E+03,2.98E+01,2.48E+01,5.57E+01,7.14E+03,2.27E+03
1008,H2-30_PCI-0_WPI-0_NG-0_O2-24_NGT-0_H2T-600_HBT-1200_WR-160_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,30,0,0,0,24,0,600,1200,160,5.7,7,0,0,0,0,0,0,0,5.19E+04,2.26E-01,2.20E-01,9.79E-02,4.55E-01,4.93E+01,5.02E+01,4.24E+01,4.21E+02,3.40E+02,2.23E+01,2.04E+01,4.76E+01,2.15E+02,4.66E+02,1.26E+03,2.95E+01,2.50E+01,5.51E+01,7.15E+03,2.13E+03
